Avg. price,Close,High,LTQ,LTT,Low,Lower circuit,Open,Upper circuit,Volume,change,exchange,holdings,ltp,symbol,timestamp,total_bids,total_offers
926.33,906.05,938.00,9,2020-04-27 12:52:46,912.05,815.45,914.20,996.65,"22,98,694",2.89 %,NSE,33,932.25,TITAN,2020-04-27 12:52:48.816431,"7,66,350","2,85,537"
926.33,906.05,938.00,5,2020-04-27 12:52:48,912.05,815.45,914.20,996.65,"22,99,501",2.97 %,NSE,33,932.95,TITAN,2020-04-27 12:52:49.817305,"7,65,057","2,85,236"
926.33,906.05,938.00,750,2020-04-27 12:52:50,912.05,815.45,914.20,996.65,"22,99,527",2.89 %,NSE,33,932.25,TITAN,2020-04-27 12:52:50.818156,"7,64,802","2,84,814"
926.33,906.05,938.00,23,2020-04-27 12:52:50,912.05,815.45,914.20,996.65,"23,00,577",2.96 %,NSE,33,932.90,TITAN,2020-04-27 12:52:51.818890,"7,65,089","2,84,856"
926.33,906.05,938.00,23,2020-04-27 12:52:50,912.05,815.45,914.20,996.65,"23,00,577",2.96 %,NSE,33,932.90,TITAN,2020-04-27 12:52:52.819755,"7,65,089","2,84,856"
926.33,906.05,938.00,150,2020-04-27 12:52:52,912.05,815.45,914.20,996.65,"23,00,729",2.94 %,NSE,33,932.70,TITAN,2020-04-27 12:52:53.820608,"7,65,167","2,84,888"
926.33,906.05,938.00,150,2020-04-27 12:52:52,912.05,815.45,914.20,996.65,"23,00,729",2.94 %,NSE,33,932.70,TITAN,2020-04-27 12:52:54.821508,"7,65,167","2,84,888"
926.33,906.05,938.00,150,2020-04-27 12:52:52,912.05,815.45,914.20,996.65,"23,00,729",2.94 %,NSE,33,932.70,TITAN,2020-04-27 12:52:55.822406,"7,65,133","2,85,638"
926.33,906.05,938.00,12,2020-04-27 12:52:55,912.05,815.45,914.20,996.65,"23,00,741",2.94 %,NSE,33,932.70,TITAN,2020-04-27 12:52:56.823293,"7,65,793","2,85,203"
926.33,906.05,938.00,13,2020-04-27 12:52:57,912.05,815.45,914.20,996.65,"23,00,804",2.94 %,NSE,33,932.70,TITAN,2020-04-27 12:52:57.823592,"7,65,773","2,85,444"
926.33,906.05,938.00,13,2020-04-27 12:52:57,912.05,815.45,914.20,996.65,"23,00,804",2.94 %,NSE,33,932.70,TITAN,2020-04-27 12:52:58.823795,"7,65,773","2,85,444"
926.33,906.05,938.00,2,2020-04-27 12:52:58,912.05,815.45,914.20,996.65,"23,01,694",2.89 %,NSE,33,932.20,TITAN,2020-04-27 12:52:59.824685,"7,65,054","2,84,944"
926.33,906.05,938.00,1,2020-04-27 12:52:58,912.05,815.45,914.20,996.65,"23,01,694",2.89 %,NSE,33,932.20,TITAN,2020-04-27 12:53:00.825501,"7,65,155","2,84,954"
926.33,906.05,938.00,12,2020-04-27 12:53:00,912.05,815.45,914.20,996.65,"23,01,811",2.89 %,NSE,33,932.20,TITAN,2020-04-27 12:53:01.826408,"7,65,490","2,84,983"
926.33,906.05,938.00,5,2020-04-27 12:53:00,912.05,815.45,914.20,996.65,"23,01,811",2.89 %,NSE,33,932.20,TITAN,2020-04-27 12:53:02.827192,"7,65,865","2,84,983"
926.33,906.05,938.00,5,2020-04-27 12:53:00,912.05,815.45,914.20,996.65,"23,01,811",2.89 %,NSE,33,932.20,TITAN,2020-04-27 12:53:03.828043,"7,65,865","2,84,983"
926.33,906.05,938.00,2,2020-04-27 12:53:02,912.05,815.45,914.20,996.65,"23,01,828",2.96 %,NSE,33,932.85,TITAN,2020-04-27 12:53:04.828905,"7,65,861","2,84,897"
926.33,906.05,938.00,8,2020-04-27 12:53:04,912.05,815.45,914.20,996.65,"23,01,940",2.96 %,NSE,33,932.85,TITAN,2020-04-27 12:53:05.829818,"7,65,818","2,84,947"
926.33,906.05,938.00,10,2020-04-27 12:53:05,912.05,815.45,914.20,996.65,"23,01,950",2.90 %,NSE,33,932.30,TITAN,2020-04-27 12:53:06.830732,"7,65,594","2,85,275"
926.33,906.05,938.00,10,2020-04-27 12:53:06,912.05,815.45,914.20,996.65,"23,01,960",2.90 %,NSE,33,932.30,TITAN,2020-04-27 12:53:07.831643,"7,65,311","2,86,927"
926.34,906.05,938.00,27,2020-04-27 12:53:07,912.05,815.45,914.20,996.65,"23,02,271",2.95 %,NSE,33,932.75,TITAN,2020-04-27 12:53:08.832453,"7,65,301","2,86,663"
926.34,906.05,938.00,27,2020-04-27 12:53:07,912.05,815.45,914.20,996.65,"23,02,271",2.95 %,NSE,33,932.75,TITAN,2020-04-27 12:53:09.832678,"7,65,301","2,86,663"
926.34,906.05,938.00,5,2020-04-27 12:53:08,912.05,815.45,914.20,996.65,"23,02,394",2.95 %,NSE,33,932.80,TITAN,2020-04-27 12:53:10.833516,"7,65,353","2,86,948"
926.34,906.05,938.00,18,2020-04-27 12:53:10,912.05,815.45,914.20,996.65,"23,02,481",2.89 %,NSE,33,932.25,TITAN,2020-04-27 12:53:11.834437,"7,65,421","2,86,076"
926.34,906.05,938.00,6,2020-04-27 12:53:10,912.05,815.45,914.20,996.65,"23,02,481",2.93 %,NSE,33,932.60,TITAN,2020-04-27 12:53:12.835339,"7,66,408","2,84,511"
926.34,906.05,938.00,6,2020-04-27 12:53:10,912.05,815.45,914.20,996.65,"23,02,481",2.93 %,NSE,33,932.60,TITAN,2020-04-27 12:53:13.836243,"7,66,408","2,84,511"
926.34,906.05,938.00,6,2020-04-27 12:53:12,912.05,815.45,914.20,996.65,"23,02,537",2.93 %,NSE,33,932.60,TITAN,2020-04-27 12:53:14.837095,"7,67,369","2,85,260"
926.34,906.05,938.00,56,2020-04-27 12:53:12,912.05,815.45,914.20,996.65,"23,02,537",2.90 %,NSE,33,932.30,TITAN,2020-04-27 12:53:15.837850,"7,67,369","2,84,960"
926.34,906.05,938.00,56,2020-04-27 12:53:12,912.05,815.45,914.20,996.65,"23,02,537",2.90 %,NSE,33,932.30,TITAN,2020-04-27 12:53:16.838727,"7,67,369","2,84,960"
926.34,906.05,938.00,2,2020-04-27 12:53:16,912.05,815.45,914.20,996.65,"23,03,586",2.95 %,NSE,33,932.75,TITAN,2020-04-27 12:53:17.839641,"7,65,894","2,85,198"
926.34,906.05,938.00,1,2020-04-27 12:53:17,912.05,815.45,914.20,996.65,"23,03,889",2.91 %,NSE,33,932.40,TITAN,2020-04-27 12:53:18.840533,"7,66,843","2,84,982"
926.34,906.05,938.00,1,2020-04-27 12:53:17,912.05,815.45,914.20,996.65,"23,03,889",2.91 %,NSE,33,932.40,TITAN,2020-04-27 12:53:19.847970,"7,66,993","2,85,853"
926.34,906.05,938.00,27,2020-04-27 12:53:20,912.05,815.45,914.20,996.65,"23,03,933",2.89 %,NSE,33,932.20,TITAN,2020-04-27 12:53:20.848101,"7,67,603","2,85,136"
926.34,906.05,938.00,7,2020-04-27 12:53:20,912.05,815.45,914.20,996.65,"23,05,033",2.95 %,NSE,33,932.80,TITAN,2020-04-27 12:53:21.848921,"7,66,916","2,85,046"
926.34,906.05,938.00,7,2020-04-27 12:53:20,912.05,815.45,914.20,996.65,"23,05,033",2.95 %,NSE,33,932.80,TITAN,2020-04-27 12:53:22.849724,"7,66,916","2,85,046"
926.34,906.05,938.00,1,2020-04-27 12:53:21,912.05,815.45,914.20,996.65,"23,05,036",2.92 %,NSE,33,932.55,TITAN,2020-04-27 12:53:23.850490,"7,67,831","2,85,873"
926.34,906.05,938.00,1,2020-04-27 12:53:23,912.05,815.45,914.20,996.65,"23,05,746",2.92 %,NSE,33,932.55,TITAN,2020-04-27 12:53:24.851350,"7,65,811","2,86,195"
926.34,906.05,938.00,1,2020-04-27 12:53:23,912.05,815.45,914.20,996.65,"23,05,746",2.92 %,NSE,33,932.55,TITAN,2020-04-27 12:53:25.851457,"7,65,864","2,86,217"
926.34,906.05,938.00,100,2020-04-27 12:53:25,912.05,815.45,914.20,996.65,"23,05,846",2.92 %,NSE,33,932.50,TITAN,2020-04-27 12:53:26.852257,"7,66,104","2,85,952"
926.35,906.05,938.00,41,2020-04-27 12:53:27,912.05,815.45,914.20,996.65,"23,05,987",2.92 %,NSE,33,932.50,TITAN,2020-04-27 12:53:27.853080,"7,66,724","2,84,233"
926.35,906.05,938.00,11,2020-04-27 12:53:27,912.05,815.45,914.20,996.65,"23,06,037",2.90 %,NSE,33,932.35,TITAN,2020-04-27 12:53:28.853749,"7,66,573","2,84,860"
926.35,906.05,938.00,10,2020-04-27 12:53:28,912.05,815.45,914.20,996.65,"23,06,145",2.94 %,NSE,33,932.70,TITAN,2020-04-27 12:53:29.854555,"7,66,574","2,85,220"
926.35,906.05,938.00,50,2020-04-27 12:53:29,912.05,815.45,914.20,996.65,"23,06,958",2.95 %,NSE,33,932.75,TITAN,2020-04-27 12:53:30.857494,"7,66,307","2,84,415"
926.35,906.05,938.00,5,2020-04-27 12:53:30,912.05,815.45,914.20,996.65,"23,07,108",2.89 %,NSE,33,932.20,TITAN,2020-04-27 12:53:32.352896,"7,66,278","2,85,207"
926.35,906.05,938.00,223,2020-04-27 12:53:31,912.05,815.45,914.20,996.65,"23,07,148",2.88 %,NSE,33,932.15,TITAN,2020-04-27 12:53:33.353418,"7,66,156","2,86,679"
926.35,906.05,938.00,20,2020-04-27 12:53:32,912.05,815.45,914.20,996.65,"23,07,500",2.88 %,NSE,33,932.10,TITAN,2020-04-27 12:53:34.354118,"7,65,279","2,87,073"
926.35,906.05,938.00,1,2020-04-27 12:53:34,912.05,815.45,914.20,996.65,"23,07,547",2.91 %,NSE,33,932.40,TITAN,2020-04-27 12:53:35.359656,"7,65,432","2,87,092"
926.35,906.05,938.00,1,2020-04-27 12:53:34,912.05,815.45,914.20,996.65,"23,07,547",2.91 %,NSE,33,932.40,TITAN,2020-04-27 12:53:36.360404,"7,65,482","2,86,559"
926.35,906.05,938.00,50,2020-04-27 12:53:36,912.05,815.45,914.20,996.65,"23,07,591",2.92 %,NSE,33,932.50,TITAN,2020-04-27 12:53:37.361238,"7,65,481","2,86,983"
926.36,906.05,938.00,13,2020-04-27 12:53:37,912.05,815.45,914.20,996.65,"23,13,538",2.82 %,NSE,33,931.60,TITAN,2020-04-27 12:53:38.362016,"7,57,209","2,92,379"
926.36,906.05,938.00,5,2020-04-27 12:53:37,912.05,815.45,914.20,996.65,"23,13,704",2.83 %,NSE,33,931.70,TITAN,2020-04-27 12:53:39.362838,"7,59,097","2,91,963"
926.36,906.05,938.00,60,2020-04-27 12:53:37,912.05,815.45,914.20,996.65,"23,13,704",2.76 %,NSE,33,931.05,TITAN,2020-04-27 12:53:40.363673,"7,59,397","2,91,871"
926.37,906.05,938.00,79,2020-04-27 12:53:39,912.05,815.45,914.20,996.65,"23,14,591",2.75 %,NSE,33,931.00,TITAN,2020-04-27 12:53:41.364416,"7,60,104","2,91,993"
926.37,906.05,938.00,77,2020-04-27 12:53:40,912.05,815.45,914.20,996.65,"23,15,639",2.75 %,NSE,33,931.00,TITAN,2020-04-27 12:53:42.367593,"7,59,075","2,91,937"
926.37,906.05,938.00,1,2020-04-27 12:53:41,912.05,815.45,914.20,996.65,"23,15,740",2.79 %,NSE,33,931.30,TITAN,2020-04-27 12:53:43.367779,"7,58,731","2,92,046"
926.37,906.05,938.00,924,2020-04-27 12:53:43,912.05,815.45,914.20,996.65,"23,16,240",2.75 %,NSE,33,931.00,TITAN,2020-04-27 12:53:44.368588,"7,58,239","2,91,747"
926.37,906.05,938.00,30,2020-04-27 12:53:44,912.05,815.45,914.20,996.65,"23,17,274",2.75 %,NSE,33,931.00,TITAN,2020-04-27 12:53:45.369487,"7,56,975","2,91,694"
926.37,906.05,938.00,107,2020-04-27 12:53:45,912.05,815.45,914.20,996.65,"23,18,342",2.75 %,NSE,33,931.00,TITAN,2020-04-27 12:53:46.370370,"7,56,081","2,91,907"
926.37,906.05,938.00,2,2020-04-27 12:53:46,912.05,815.45,914.20,996.65,"23,18,384",2.75 %,NSE,33,931.00,TITAN,2020-04-27 12:53:47.371265,"7,56,069","2,91,837"
926.37,906.05,938.00,2,2020-04-27 12:53:47,912.05,815.45,914.20,996.65,"23,18,556",2.75 %,NSE,33,931.00,TITAN,2020-04-27 12:53:48.371552,"7,55,930","2,91,954"
926.37,906.05,938.00,1,2020-04-27 12:53:47,912.05,815.45,914.20,996.65,"23,18,556",2.75 %,NSE,33,931.00,TITAN,2020-04-27 12:53:49.372441,"7,55,930","2,91,954"
926.38,906.05,938.00,1,2020-04-27 12:53:49,912.05,815.45,914.20,996.65,"23,19,380",2.78 %,NSE,33,931.25,TITAN,2020-04-27 12:53:50.373345,"7,54,876","2,91,574"
926.38,906.05,938.00,50,2020-04-27 12:53:50,912.05,815.45,914.20,996.65,"23,19,630",2.80 %,NSE,33,931.45,TITAN,2020-04-27 12:53:51.374256,"7,54,632","2,90,129"
926.38,906.05,938.00,30,2020-04-27 12:53:50,912.05,815.45,914.20,996.65,"23,19,630",2.76 %,NSE,33,931.10,TITAN,2020-04-27 12:53:52.375156,"7,54,632","2,90,129"
926.38,906.05,938.00,2,2020-04-27 12:53:51,912.05,815.45,914.20,996.65,"23,19,731",2.81 %,NSE,33,931.50,TITAN,2020-04-27 12:53:53.379761,"7,56,129","2,90,074"
926.38,906.05,938.00,97,2020-04-27 12:53:52,912.05,815.45,914.20,996.65,"23,19,880",2.75 %,NSE,33,931.00,TITAN,2020-04-27 12:53:54.380102,"7,55,592","2,91,410"
926.38,906.05,938.00,95,2020-04-27 12:53:54,912.05,815.45,914.20,996.65,"23,20,110",2.80 %,NSE,33,931.45,TITAN,2020-04-27 12:53:55.381010,"7,56,206","2,91,240"
926.38,906.05,938.00,50,2020-04-27 12:53:55,912.05,815.45,914.20,996.65,"23,20,407",2.73 %,NSE,33,930.80,TITAN,2020-04-27 12:53:56.381891,"7,54,999","2,92,900"
926.38,906.05,938.00,2,2020-04-27 12:53:56,912.05,815.45,914.20,996.65,"23,20,529",2.79 %,NSE,33,931.30,TITAN,2020-04-27 12:53:57.382769,"7,54,975","2,92,636"
926.38,906.05,938.00,35,2020-04-27 12:53:57,912.05,815.45,914.20,996.65,"23,20,629",2.80 %,NSE,33,931.45,TITAN,2020-04-27 12:53:58.383668,"7,54,944","2,92,372"
926.38,906.05,938.00,50,2020-04-27 12:53:58,912.05,815.45,914.20,996.65,"23,20,982",2.75 %,NSE,33,931.00,TITAN,2020-04-27 12:53:59.384580,"7,54,717","2,95,133"
926.38,906.05,938.00,10,2020-04-27 12:53:58,912.05,815.45,914.20,996.65,"23,20,982",2.75 %,NSE,33,931.00,TITAN,2020-04-27 12:54:00.385494,"7,54,763","2,94,193"
926.38,906.05,938.00,1,2020-04-27 12:54:00,912.05,815.45,914.20,996.65,"23,21,849",2.72 %,NSE,33,930.70,TITAN,2020-04-27 12:54:01.386302,"7,52,931","2,95,351"
926.38,906.05,938.00,8,2020-04-27 12:54:01,912.05,815.45,914.20,996.65,"23,21,907",2.71 %,NSE,33,930.60,TITAN,2020-04-27 12:54:02.387233,"7,52,830","2,97,594"
926.38,906.05,938.00,1,2020-04-27 12:54:02,912.05,815.45,914.20,996.65,"23,22,339",2.71 %,NSE,33,930.60,TITAN,2020-04-27 12:54:03.388120,"7,52,957","2,97,421"
926.38,906.05,938.00,22,2020-04-27 12:54:02,912.05,815.45,914.20,996.65,"23,22,339",2.70 %,NSE,33,930.50,TITAN,2020-04-27 12:54:04.393429,"7,52,957","2,97,421"
926.38,906.05,938.00,15,2020-04-27 12:54:04,912.05,815.45,914.20,996.65,"23,23,082",2.75 %,NSE,33,931.00,TITAN,2020-04-27 12:54:05.393662,"7,52,534","2,96,166"
926.38,906.05,938.00,1,2020-04-27 12:54:05,912.05,815.45,914.20,996.65,"23,23,425",2.75 %,NSE,33,930.95,TITAN,2020-04-27 12:54:06.394566,"7,52,859","2,98,180"
926.38,906.05,938.00,9,2020-04-27 12:54:05,912.05,815.45,914.20,996.65,"23,23,425",2.75 %,NSE,33,931.00,TITAN,2020-04-27 12:54:07.395474,"7,52,859","2,98,180"
926.38,906.05,938.00,1,2020-04-27 12:54:06,912.05,815.45,914.20,996.65,"23,23,467",2.75 %,NSE,33,930.95,TITAN,2020-04-27 12:54:08.396354,"7,52,609","2,98,258"
926.38,906.05,938.00,3,2020-04-27 12:54:07,912.05,815.45,914.20,996.65,"23,23,578",2.68 %,NSE,33,930.35,TITAN,2020-04-27 12:54:09.397252,"7,53,238","2,96,420"
926.39,906.05,938.00,4,2020-04-27 12:54:08,912.05,815.45,914.20,996.65,"23,24,384",2.75 %,NSE,33,931.00,TITAN,2020-04-27 12:54:10.398157,"7,54,253","2,95,513"
926.39,906.05,938.00,1,2020-04-27 12:54:09,912.05,815.45,914.20,996.65,"23,24,385",2.75 %,NSE,33,930.95,TITAN,2020-04-27 12:54:11.399038,"7,53,125","2,95,816"
926.39,906.05,938.00,5,2020-04-27 12:54:10,912.05,815.45,914.20,996.65,"23,24,440",2.71 %,NSE,33,930.60,TITAN,2020-04-27 12:54:12.399539,"7,53,705","2,95,898"
926.39,906.05,938.00,12,2020-04-27 12:54:12,912.05,815.45,914.20,996.65,"23,24,467",2.71 %,NSE,33,930.60,TITAN,2020-04-27 12:54:13.400415,"7,54,454","2,95,595"
926.39,906.05,938.00,10,2020-04-27 12:54:12,912.05,815.45,914.20,996.65,"23,24,520",2.71 %,NSE,33,930.60,TITAN,2020-04-27 12:54:14.401305,"7,54,562","2,96,156"
926.39,906.05,938.00,31,2020-04-27 12:54:14,912.05,815.45,914.20,996.65,"23,24,728",2.68 %,NSE,33,930.30,TITAN,2020-04-27 12:54:15.403322,"7,53,527","2,95,606"
926.39,906.05,938.00,10,2020-04-27 12:54:14,912.05,815.45,914.20,996.65,"23,24,728",2.67 %,NSE,33,930.25,TITAN,2020-04-27 12:54:16.403595,"7,53,527","2,95,606"
926.39,906.05,938.00,25,2020-04-27 12:54:15,912.05,815.45,914.20,996.65,"23,25,025",2.66 %,NSE,33,930.15,TITAN,2020-04-27 12:54:17.404293,"7,53,236","2,95,778"
926.39,906.05,938.00,25,2020-04-27 12:54:15,912.05,815.45,914.20,996.65,"23,25,025",2.66 %,NSE,33,930.15,TITAN,2020-04-27 12:54:18.404999,"7,53,415","2,95,776"
926.39,906.05,938.00,80,2020-04-27 12:54:18,912.05,815.45,914.20,996.65,"23,25,065",2.71 %,NSE,33,930.60,TITAN,2020-04-27 12:54:19.405836,"7,54,274","2,95,747"
926.39,906.05,938.00,2,2020-04-27 12:54:18,912.05,815.45,914.20,996.65,"23,25,065",2.71 %,NSE,33,930.60,TITAN,2020-04-27 12:54:20.406725,"7,54,274","2,95,747"
926.39,906.05,938.00,25,2020-04-27 12:54:20,912.05,815.45,914.20,996.65,"23,25,580",2.69 %,NSE,33,930.40,TITAN,2020-04-27 12:54:21.407623,"7,54,621","2,94,289"
926.39,906.05,938.00,20,2020-04-27 12:54:21,912.05,815.45,914.20,996.65,"23,25,708",2.68 %,NSE,33,930.35,TITAN,2020-04-27 12:54:22.408541,"7,53,717","2,96,480"
926.39,906.05,938.00,20,2020-04-27 12:54:21,912.05,815.45,914.20,996.65,"23,25,728",2.68 %,NSE,33,930.35,TITAN,2020-04-27 12:54:23.409447,"7,53,696","2,96,449"
926.39,906.05,938.00,50,2020-04-27 12:54:22,912.05,815.45,914.20,996.65,"23,25,778",2.71 %,NSE,33,930.60,TITAN,2020-04-27 12:54:24.410326,"7,53,034","2,96,341"
926.39,906.05,938.00,50,2020-04-27 12:54:22,912.05,815.45,914.20,996.65,"23,25,778",2.71 %,NSE,33,930.60,TITAN,2020-04-27 12:54:25.411229,"7,53,084","2,96,341"
926.39,906.05,938.00,13,2020-04-27 12:54:24,912.05,815.45,914.20,996.65,"23,26,468",2.76 %,NSE,33,931.05,TITAN,2020-04-27 12:54:26.411848,"7,54,489","2,92,959"
926.39,906.05,938.00,48,2020-04-27 12:54:26,912.05,815.45,914.20,996.65,"23,26,697",2.70 %,NSE,33,930.50,TITAN,2020-04-27 12:54:27.412132,"7,55,716","2,94,021"
926.39,906.05,938.00,50,2020-04-27 12:54:27,912.05,815.45,914.20,996.65,"23,27,202",2.74 %,NSE,33,930.85,TITAN,2020-04-27 12:54:28.412981,"7,56,653","2,92,916"
926.39,906.05,938.00,50,2020-04-27 12:54:27,912.05,815.45,914.20,996.65,"23,27,202",2.74 %,NSE,33,930.85,TITAN,2020-04-27 12:54:29.413861,"7,56,653","2,92,916"
926.39,906.05,938.00,122,2020-04-27 12:54:28,912.05,815.45,914.20,996.65,"23,27,336",2.76 %,NSE,33,931.05,TITAN,2020-04-27 12:54:30.414655,"7,56,556","2,93,011"
926.39,906.05,938.00,10,2020-04-27 12:54:29,912.05,815.45,914.20,996.65,"23,27,346",2.78 %,NSE,33,931.20,TITAN,2020-04-27 12:54:31.415544,"7,59,483","2,92,951"
926.39,906.05,938.00,20,2020-04-27 12:54:31,912.05,815.45,914.20,996.65,"23,27,971",2.76 %,NSE,33,931.05,TITAN,2020-04-27 12:54:32.416440,"7,59,701","2,93,473"
926.39,906.05,938.00,45,2020-04-27 12:54:32,912.05,815.45,914.20,996.65,"23,28,180",2.81 %,NSE,33,931.50,TITAN,2020-04-27 12:54:33.417325,"7,59,815","2,93,642"
926.39,906.05,938.00,5,2020-04-27 12:54:32,912.05,815.45,914.20,996.65,"23,28,180",2.82 %,NSE,33,931.60,TITAN,2020-04-27 12:54:34.418185,"7,59,815","2,93,642"
926.39,906.05,938.00,10,2020-04-27 12:54:33,912.05,815.45,914.20,996.65,"23,28,259",2.82 %,NSE,33,931.60,TITAN,2020-04-27 12:54:35.419101,"7,60,583","2,90,375"
926.39,906.05,938.00,20,2020-04-27 12:54:34,912.05,815.45,914.20,996.65,"23,28,279",2.82 %,NSE,33,931.60,TITAN,2020-04-27 12:54:36.420003,"7,60,360","2,92,201"
926.39,906.05,938.00,4,2020-04-27 12:54:36,912.05,815.45,914.20,996.65,"23,28,477",2.81 %,NSE,33,931.55,TITAN,2020-04-27 12:54:37.420847,"7,60,273","2,92,777"
926.39,906.05,938.00,6,2020-04-27 12:54:37,912.05,815.45,914.20,996.65,"23,28,527",2.82 %,NSE,33,931.60,TITAN,2020-04-27 12:54:38.421152,"7,60,373","2,92,777"
926.39,906.05,938.00,1,2020-04-27 12:54:37,912.05,815.45,914.20,996.65,"23,28,528",2.82 %,NSE,33,931.60,TITAN,2020-04-27 12:54:39.422043,"7,60,495","2,92,749"
926.39,906.05,938.00,50,2020-04-27 12:54:38,912.05,815.45,914.20,996.65,"23,28,578",2.82 %,NSE,33,931.60,TITAN,2020-04-27 12:54:40.422951,"7,60,713","2,93,370"
926.39,906.05,938.00,1,2020-04-27 12:54:38,912.05,815.45,914.20,996.65,"23,28,578",2.78 %,NSE,33,931.20,TITAN,2020-04-27 12:54:41.423857,"7,60,713","2,93,370"
926.39,906.05,938.00,1,2020-04-27 12:54:40,912.05,815.45,914.20,996.65,"23,28,742",2.78 %,NSE,33,931.20,TITAN,2020-04-27 12:54:42.424649,"7,61,781","2,91,618"
926.40,906.05,938.00,14,2020-04-27 12:54:42,912.05,815.45,914.20,996.65,"23,29,437",2.82 %,NSE,33,931.60,TITAN,2020-04-27 12:54:43.425546,"7,61,198","2,92,145"
926.40,906.05,938.00,25,2020-04-27 12:54:43,912.05,815.45,914.20,996.65,"23,29,523",2.75 %,NSE,33,931.00,TITAN,2020-04-27 12:54:44.426443,"7,61,136","2,91,489"
926.40,906.05,938.00,1,2020-04-27 12:54:44,912.05,815.45,914.20,996.65,"23,29,795",2.83 %,NSE,33,931.70,TITAN,2020-04-27 12:54:45.427366,"7,61,581","2,91,346"
926.40,906.05,938.00,46,2020-04-27 12:54:44,912.05,815.45,914.20,996.65,"23,29,795",2.77 %,NSE,33,931.15,TITAN,2020-04-27 12:54:46.428177,"7,61,581","2,91,346"
926.40,906.05,938.00,46,2020-04-27 12:54:45,912.05,815.45,914.20,996.65,"23,30,141",2.77 %,NSE,33,931.15,TITAN,2020-04-27 12:54:47.428857,"7,61,244","2,91,971"
926.40,906.05,938.00,100,2020-04-27 12:54:47,912.05,815.45,914.20,996.65,"23,30,362",2.81 %,NSE,33,931.55,TITAN,2020-04-27 12:54:48.435966,"7,61,203","2,91,683"
926.40,906.05,938.00,8,2020-04-27 12:54:47,912.05,815.45,914.20,996.65,"23,30,462",2.81 %,NSE,33,931.55,TITAN,2020-04-27 12:54:49.436325,"7,61,124","2,91,675"
926.40,906.05,938.00,50,2020-04-27 12:54:47,912.05,815.45,914.20,996.65,"23,30,462",2.81 %,NSE,33,931.55,TITAN,2020-04-27 12:54:50.437176,"7,61,124","2,91,675"
926.40,906.05,938.00,2,2020-04-27 12:54:50,912.05,815.45,914.20,996.65,"23,31,020",2.83 %,NSE,33,931.70,TITAN,2020-04-27 12:54:51.437977,"7,61,752","2,91,001"
926.40,906.05,938.00,1,2020-04-27 12:54:51,912.05,815.45,914.20,996.65,"23,31,642",2.76 %,NSE,33,931.10,TITAN,2020-04-27 12:54:52.438859,"7,61,750","2,91,742"
926.40,906.05,938.00,1,2020-04-27 12:54:51,912.05,815.45,914.20,996.65,"23,31,642",2.76 %,NSE,33,931.10,TITAN,2020-04-27 12:54:53.439706,"7,61,750","2,91,742"
926.40,906.05,938.00,2,2020-04-27 12:54:51,912.05,815.45,914.20,996.65,"23,31,642",2.82 %,NSE,33,931.60,TITAN,2020-04-27 12:54:54.440532,"7,61,762","2,91,878"
926.40,906.05,938.00,25,2020-04-27 12:54:53,912.05,815.45,914.20,996.65,"23,31,694",2.83 %,NSE,33,931.65,TITAN,2020-04-27 12:54:55.441352,"7,61,932","2,91,873"
926.40,906.05,938.00,16,2020-04-27 12:54:54,912.05,815.45,914.20,996.65,"23,31,811",2.77 %,NSE,33,931.15,TITAN,2020-04-27 12:54:56.442114,"7,63,068","2,91,408"
926.40,906.05,938.00,82,2020-04-27 12:54:54,912.05,815.45,914.20,996.65,"23,31,811",2.76 %,NSE,33,931.10,TITAN,2020-04-27 12:54:57.442585,"7,63,068","2,91,408"
926.40,906.05,938.00,13,2020-04-27 12:54:57,912.05,815.45,914.20,996.65,"23,32,617",2.81 %,NSE,33,931.50,TITAN,2020-04-27 12:54:58.443455,"7,62,567","2,91,090"
926.40,906.05,938.00,10,2020-04-27 12:54:58,912.05,815.45,914.20,996.65,"23,32,627",2.82 %,NSE,33,931.60,TITAN,2020-04-27 12:54:59.446565,"7,61,966","2,91,476"
926.40,906.05,938.00,55,2020-04-27 12:54:58,912.05,815.45,914.20,996.65,"23,32,628",2.76 %,NSE,33,931.05,TITAN,2020-04-27 12:55:00.446854,"7,61,996","2,91,450"
926.40,906.05,938.00,106,2020-04-27 12:54:59,912.05,815.45,914.20,996.65,"23,32,708",2.76 %,NSE,33,931.05,TITAN,2020-04-27 12:55:01.447445,"7,61,938","2,91,505"
926.40,906.05,938.00,5,2020-04-27 12:55:00,912.05,815.45,914.20,996.65,"23,32,819",2.76 %,NSE,33,931.10,TITAN,2020-04-27 12:55:02.448273,"7,61,434","2,90,790"
926.40,906.05,938.00,50,2020-04-27 12:55:01,912.05,815.45,914.20,996.65,"23,32,869",2.76 %,NSE,33,931.10,TITAN,2020-04-27 12:55:03.449197,"7,61,905","2,91,495"
926.40,906.05,938.00,1,2020-04-27 12:55:02,912.05,815.45,914.20,996.65,"23,32,870",2.79 %,NSE,33,931.30,TITAN,2020-04-27 12:55:04.450041,"7,62,948","2,91,527"
926.40,906.05,938.00,10,2020-04-27 12:55:04,912.05,815.45,914.20,996.65,"23,32,880",2.80 %,NSE,33,931.45,TITAN,2020-04-27 12:55:05.450912,"7,63,388","2,92,263"
